client_idx,global_round,bw_up_mbps,bw_down_mbps,rtt_ms,comm_time
2,139,12.24615946875258,12.208779611959207,39.15623883173108,0.03915623883173108
2,140,11.91050581283972,15.281056364118788,41.62907855305294,0.041629078553052944
2,141,11.445622942989004,14.951259434599262,39.03450856872572,0.03903450856872572
2,142,11.851519563506447,13.544418363840647,39.04632571914659,0.03904632571914659
2,143,14.570292710978025,12.936162765005095,35.34456393780055,0.03534456393780055
2,144,14.121759790688087,13.235015357771847,35.1386563509465,0.0351386563509465
2,145,14.37440476726955,14.143013955987351,36.63435197727308,0.03663435197727308
2,146,15.185349366519795,11.016875069343921,38.91220545420878,0.03891220545420878
2,147,14.114565151711428,12.521719988690265,40.0697895038556,0.040069789503855605
2,148,13.45385389126469,13.140631591955216,35.79562468249269,0.035795624682492685
2,149,12.774906397985621,15.504003346484234,36.219161554253205,0.036219161554253206
2,150,13.751318442847307,16.36613480819895,35.1746678964531,0.0351746678964531
3,37,34.65461010070536,35.46484683117812,11.947053366906982,0.011947053366906981
3,38,30.768315083757194,30.638027057577254,11.177810177662655,0.011177810177662655
3,39,30.223050317788392,35.067899248812125,10.851878563173761,0.010851878563173762
3,40,29.57435244206235,38.03144698764086,9.83813554352336,0.009838135543523361
4,109,10.994795270826671,22.214460753163713,33.33488098978882,0.033334880989788825
4,110,10.276902684624375,22.336365767757652,33.13950351640726,0.03313950351640726
4,111,9.316632891334548,21.643498774293363,34.225792160671205,0.0342257921606712
4,112,9.690182111574924,25.08866838808135,34.475458641290444,0.034475458641290445
4,113,9.967805231876149,23.88442798004244,32.93570327102327,0.03293570327102327
4,114,9.351753070994812,20.64975314270685,36.078417157025804,0.036078417157025804
4,115,9.250373024738934,21.469593156685267,32.28542439089225,0.032285424390892256
4,116,9.49320437008865,21.09123543645734,31.571804673925392,0.03157180467392539
4,117,10.206886259443735,19.09094741250017,30.0723143768327,0.0300723143768327
4,118,9.866765321102681,20.430974907512812,30.063982360666,0.030063982360666
4,119,10.391395822492646,20.961650332170045,28.092674783516188,0.028092674783516187
4,120,10.001768088171023,22.396972624840355,33.31666114481261,0.03331666114481261
0,31,11.057387552616474,12.173033363265544,41.092768565611856,0.04109276856561186
0,32,11.67616335172762,11.532475811825911,38.98775001742502,0.03898775001742502
0,33,10.655895581072466,14.466408317356446,41.90784030764977,0.04190784030764977
1,11,32.08194866600513,74.04436870961837,12.176360961663852,0.012176360961663852
2,151,13.85894152345019,19.761024588105084,37.2820002956601,0.037282000295660096
2,152,13.866462833185821,17.526529917757493,33.49440096564507,0.03349440096564507
2,153,14.409624588252106,16.562783173772626,32.64816279665593,0.03264816279665593
